iter	Accuracy	Logloss
908	0.936074185	0.2316946698
909	0.936074185	0.2316926353
910	0.936074185	0.2316900492
911	0.936074185	0.2316859254
912	0.936074185	0.2316841156
913	0.936074185	0.2316808577
914	0.936074185	0.2316779819
915	0.936074185	0.231675738
916	0.936074185	0.2316747465
917	0.936074185	0.2316736172
918	0.936074185	0.2316715061
919	0.936074185	0.2316701745
920	0.936074185	0.2316686557
921	0.936074185	0.2316663576
922	0.936074185	0.2316640128
923	0.936074185	0.2316627243
924	0.936074185	0.231661584
925	0.936074185	0.2316610147
926	0.936074185	0.231660626
927	0.936074185	0.2316595399
928	0.936074185	0.2316586507
929	0.936074185	0.2316578386
930	0.936074185	0.2316565736
931	0.936074185	0.2316554006
932	0.936074185	0.2316552103
933	0.936074185	0.2316537844
934	0.936074185	0.2316534037
935	0.936074185	0.2316520423
936	0.936074185	0.2316504715
937	0.936074185	0.2316501436
938	0.936074185	0.2316494575
939	0.936074185	0.2316491787
940	0.936074185	0.2316479219
941	0.936074185	0.2316466635
942	0.936074185	0.2316456228
943	0.936074185	0.2316437718
944	0.936074185	0.2316430824
945	0.936074185	0.2316427864
946	0.936074185	0.2316418887
947	0.936074185	0.2316410112
948	0.936074185	0.2316406399
949	0.936074185	0.2316397104
950	0.936074185	0.2316385379
951	0.936074185	0.2316368047
952	0.936074185	0.2316345746
953	0.936074185	0.2316341851
954	0.936074185	0.2316338965
955	0.936074185	0.2316332219
956	0.936074185	0.2316302344
957	0.936074185	0.2316291599
958	0.936074185	0.2316266985
959	0.936074185	0.2316254763
960	0.936074185	0.2316237328
961	0.936074185	0.2316231759
962	0.936074185	0.2316225942
963	0.936074185	0.2316210819
964	0.936074185	0.2316198398
965	0.936074185	0.2316186883
966	0.936074185	0.2316166688
967	0.936074185	0.2316163384
968	0.936074185	0.231615544
969	0.936074185	0.2316142638
970	0.936074185	0.2316128993
971	0.936074185	0.2316112046
972	0.936074185	0.2316101963
973	0.936074185	0.2316080554
974	0.936074185	0.2316061762
975	0.936074185	0.2316040701
976	0.936074185	0.2316031903
977	0.936074185	0.231600018
978	0.936074185	0.2315982017
979	0.936074185	0.231595531
980	0.936074185	0.2315939084
981	0.936074185	0.2315926118
982	0.936074185	0.2315919476
983	0.936074185	0.2315896766
984	0.936074185	0.2315887917
985	0.936074185	0.2315872527
986	0.936074185	0.231584848
987	0.936074185	0.2315830799
988	0.936074185	0.2315817562
989	0.936074185	0.2315815222
990	0.936074185	0.2315793481
991	0.936074185	0.2315781085
992	0.936074185	0.2315763086
993	0.936074185	0.2315754243
994	0.936074185	0.2315751254
995	0.936074185	0.2315731413
996	0.936074185	0.2315713637
997	0.936074185	0.2315712994
998	0.936074185	0.2315701819
999	0.936074185	0.2315687962
1000	0.936074185	0.2315683167
1001	0.936074185	0.231567187
1002	0.936074185	0.2315669233
1003	0.936074185	0.2315659878
1004	0.936074185	0.2315657439
1005	0.936074185	0.2315638032
1006	0.936074185	0.231562406
1007	0.936074185	0.2315621191
1008	0.936074185	0.2315609198
1009	0.936074185	0.2315568113
1010	0.936074185	0.2315554813
1011	0.936074185	0.2315530353
1012	0.936074185	0.2315512657
1013	0.936074185	0.2315508895
1014	0.936074185	0.2315498963
1015	0.936074185	0.2315494486
1016	0.936074185	0.2315475113
1017	0.936074185	0.2315457246
1018	0.936074185	0.2315444317
1019	0.936074185	0.2315436228
1020	0.936074185	0.2315425975
1021	0.936074185	0.2315414257
1022	0.936074185	0.2315402309
1023	0.936074185	0.2315380696
1024	0.936074185	0.2315369179
1025	0.936074185	0.231536306
1026	0.936074185	0.2315357588
1027	0.936074185	0.2315340962
1028	0.936074185	0.2315332151
1029	0.936074185	0.2315321716
1030	0.936074185	0.23153183
1031	0.936074185	0.2315308723
1032	0.936074185	0.2315303674
1033	0.936074185	0.2315292516
1034	0.936074185	0.2315290497
1035	0.936074185	0.2315283591
1036	0.936074185	0.2315271589
1037	0.936074185	0.2315259794
1038	0.936074185	0.2315245466
1039	0.936074185	0.2315235838
1040	0.936074185	0.2315214968
1041	0.936074185	0.2315213291
1042	0.936074185	0.2315206875
1043	0.936074185	0.2315194732
1044	0.936074185	0.2315175591
1045	0.936074185	0.2315167377
1046	0.936074185	0.2315147879
1047	0.936074185	0.2315129799
1048	0.936074185	0.2315117896
1049	0.936074185	0.2315106777
1050	0.936074185	0.2315097211
1051	0.936074185	0.2315085449
1052	0.936074185	0.2315077567
1053	0.936074185	0.2315067306
1054	0.936074185	0.2315058224
1055	0.936074185	0.2315042583
1056	0.936074185	0.2315031601
1057	0.936074185	0.2315016479
1058	0.936074185	0.23150041
1059	0.936074185	0.2314986529
1060	0.936074185	0.2314979542
1061	0.936074185	0.2314963916
1062	0.936074185	0.2314962285
1063	0.936074185	0.2314961273
1064	0.936074185	0.2314952349
1065	0.936074185	0.2314938189
1066	0.936074185	0.2314904107
1067	0.936074185	0.2314894841
1068	0.936074185	0.2314892586
1069	0.936074185	0.2314862262
1070	0.936074185	0.231485528
1071	0.936074185	0.2314846352
1072	0.936074185	0.2314841246
1073	0.936074185	0.2314835897
1074	0.936074185	0.2314824042
1075	0.936074185	0.2314810205
1076	0.936074185	0.2314796971
1077	0.936074185	0.2314765404
1078	0.936074185	0.2314760857
1079	0.936074185	0.2314754968
1080	0.936074185	0.2314731722
1081	0.936074185	0.2314720115
1082	0.936074185	0.2314710803
1083	0.936074185	0.2314694793
1084	0.936074185	0.2314688751
1085	0.936074185	0.231467549
1086	0.936074185	0.2314665345
1087	0.936074185	0.2314658229
1088	0.936074185	0.2314641273
1089	0.936074185	0.2314634884
1090	0.936074185	0.2314632419
1091	0.936074185	0.2314623453
1092	0.936074185	0.2314614428
1093	0.936074185	0.2314611605
1094	0.936074185	0.2314600843
1095	0.936074185	0.2314595924
1096	0.936074185	0.2314592807
1097	0.936074185	0.2314582027
1098	0.936074185	0.2314581621
1099	0.936074185	0.2314566278
1100	0.936074185	0.2314549161
1101	0.936074185	0.2314538705
1102	0.936074185	0.2314536195
1103	0.936074185	0.2314529723
1104	0.936074185	0.2314518847
1105	0.936074185	0.2314514898
1106	0.936074185	0.2314508166
1107	0.936074185	0.231449939
1108	0.936074185	0.2314491735
1109	0.936074185	0.2314484827
1110	0.936074185	0.2314479963
1111	0.936074185	0.2314462587
1112	0.936074185	0.2314455037
1113	0.936074185	0.2314440178
1114	0.936074185	0.2314427774
1115	0.936074185	0.2314419733
1116	0.936074185	0.2314414237
1117	0.936074185	0.2314397945
1118	0.936074185	0.2314387159
1119	0.936074185	0.2314374926
1120	0.936074185	0.2314373148
1121	0.936074185	0.2314366777
1122	0.936074185	0.2314355703
1123	0.936074185	0.2314338147
1124	0.936074185	0.2314327712
1125	0.936074185	0.2314321144
1126	0.936074185	0.2314308676
1127	0.936074185	0.2314289494
1128	0.936074185	0.2314273453
1129	0.936074185	0.2314271946
1130	0.936074185	0.2314263628
1131	0.936074185	0.2314257782
1132	0.936074185	0.2314248197
1133	0.936074185	0.2314243725
1134	0.936074185	0.2314232158
1135	0.936074185	0.2314227604
1136	0.936074185	0.2314203144
1137	0.936074185	0.2314187429
1138	0.936074185	0.2314180689
1139	0.936074185	0.231417656
1140	0.936074185	0.2314170801
1141	0.936074185	0.2314169219
1142	0.936074185	0.2314167865
1143	0.936074185	0.2314160387
1144	0.936074185	0.2314148094
1145	0.936074185	0.2314127989
1146	0.936074185	0.2314116664
1147	0.936074185	0.2314097159
1148	0.936074185	0.2314090634
1149	0.936074185	0.2314080333
1150	0.936074185	0.2314076232
1151	0.936074185	0.2314067586
1152	0.936074185	0.2314065734
1153	0.936074185	0.2314056326
1154	0.936074185	0.2314052618
1155	0.936074185	0.2314038342
1156	0.936074185	0.2314019806
1157	0.936074185	0.2314011333
1158	0.936074185	0.2314009142
1159	0.936074185	0.2313994235
1160	0.936074185	0.2313991333
1161	0.936074185	0.2313975071
1162	0.936074185	0.2313973571
1163	0.936074185	0.231396424
1164	0.936074185	0.2313951854
1165	0.936074185	0.2313942858
1166	0.936074185	0.2313940732
1167	0.936074185	0.2313932523
1168	0.936074185	0.2313923485
1169	0.936074185	0.2313913461
1170	0.936074185	0.2313909393
1171	0.936074185	0.231389996
1172	0.936074185	0.2313886416
1173	0.936074185	0.231387704
1174	0.936074185	0.2313867577
1175	0.936074185	0.231385542
1176	0.936074185	0.2313845874
1177	0.936074185	0.231383693
1178	0.936074185	0.2313834512
1179	0.936074185	0.2313824555
1180	0.936074185	0.2313816539
1181	0.936074185	0.2313814692
1182	0.936074185	0.2313809839
1183	0.936074185	0.2313808932
1184	0.936074185	0.2313795021
1185	0.936074185	0.2313793602
1186	0.936074185	0.231379065
1187	0.936074185	0.2313781481
1188	0.936074185	0.2313766937
1189	0.936074185	0.2313756219
1190	0.936074185	0.2313744484
1191	0.936074185	0.2313734507
1192	0.936074185	0.2313728174
1193	0.936074185	0.2313717238
1194	0.936074185	0.2313710958
1195	0.936074185	0.2313696451
1196	0.936074185	0.2313690293
1197	0.936074185	0.2313666338
1198	0.936074185	0.2313654905
1199	0.936074185	0.2313645345
1200	0.936074185	0.2313636987
1201	0.936074185	0.2313627414
1202	0.936074185	0.2313622975
1203	0.936074185	0.2313614365
1204	0.936074185	0.231359944
1205	0.936074185	0.2313580385
1206	0.936074185	0.2313575444
1207	0.936074185	0.2313565492
1208	0.936074185	0.2313556713
1209	0.936074185	0.2313550391
1210	0.936074185	0.2313539874
1211	0.936074185	0.2313519551
1212	0.936074185	0.2313513882
1213	0.936074185	0.2313508459
1214	0.936074185	0.2313506625
1215	0.936074185	0.2313497091
1216	0.936074185	0.2313486446
1217	0.936074185	0.2313476342
1218	0.936074185	0.2313472262
1219	0.936074185	0.2313463232
1220	0.936074185	0.2313458241
1221	0.936074185	0.2313455944
1222	0.936074185	0.2313449283
1223	0.936074185	0.2313442437
1224	0.936074185	0.2313433709
1225	0.936074185	0.231343097
1226	0.936074185	0.2313414341
1227	0.936074185	0.2313406499
1228	0.936074185	0.2313403325
1229	0.936074185	0.2313395306
1230	0.936074185	0.2313378692
1231	0.936074185	0.2313374466
1232	0.936074185	0.2313369291
1233	0.936074185	0.2313363806
1234	0.936074185	0.2313357012
1235	0.936074185	0.2313354376
1236	0.936074185	0.2313351298
1237	0.936074185	0.2313350622
1238	0.936074185	0.2313342147
1239	0.936074185	0.2313330498
1240	0.936074185	0.2313324122
1241	0.936074185	0.231331888
1242	0.936074185	0.2313316345
1243	0.936074185	0.2313303382
1244	0.936074185	0.2313271177
1245	0.936074185	0.2313262546
1246	0.936074185	0.2313259539
1247	0.936074185	0.2313257449
1248	0.936074185	0.2313249754
1249	0.936074185	0.2313244957
1250	0.936074185	0.2313244318
1251	0.936074185	0.2313233867
1252	0.936074185	0.2313228363
1253	0.936074185	0.2313213291
1254	0.936074185	0.2313208108
1255	0.936074185	0.2313204391
1256	0.936074185	0.2313196547
1257	0.936074185	0.2313192591
1258	0.936074185	0.2313190044
1259	0.936074185	0.231318597
1260	0.936074185	0.2313180057
1261	0.936074185	0.2313173947
1262	0.936074185	0.2313167298
1263	0.936074185	0.2313146492
1264	0.936074185	0.2313138134
1265	0.936074185	0.2313134885
1266	0.936074185	0.2313128564
1267	0.936074185	0.2313124226
1268	0.936074185	0.2313113742
1269	0.936074185	0.2313111719
1270	0.936074185	0.2313105864
1271	0.936074185	0.2313102034
1272	0.936074185	0.2313098353
1273	0.936074185	0.231308961
1274	0.936074185	0.2313086168
1275	0.936074185	0.2313083129
1276	0.936074185	0.2313076693
1277	0.936074185	0.2313075506
1278	0.936074185	0.231306562
1279	0.936074185	0.2313055699
1280	0.936074185	0.2313045006
1281	0.936074185	0.231303164
1282	0.936074185	0.2313026353
1283	0.936074185	0.2313023988
1284	0.936074185	0.2313017541
1285	0.936074185	0.2313009872
1286	0.936074185	0.2313004068
1287	0.936074185	0.2313001087
1288	0.936074185	0.2312996595
1289	0.936074185	0.2312992546
1290	0.936074185	0.2312986225
1291	0.936074185	0.2312981119
1292	0.936074185	0.2312974687
1293	0.936074185	0.2312968925
1294	0.936074185	0.2312966071
1295	0.936074185	0.2312955826
1296	0.936074185	0.2312949251
1297	0.936074185	0.2312945051
1298	0.936074185	0.2312940683
1299	0.936074185	0.231293277
1300	0.936074185	0.2312929517
1301	0.936074185	0.231292174
1302	0.936074185	0.2312920923
1303	0.936074185	0.2312916615
1304	0.936074185	0.231290147
1305	0.936074185	0.2312892349
1306	0.936074185	0.2312879856
1307	0.936074185	0.2312875469
1308	0.936074185	0.2312866768
1309	0.936074185	0.2312846876
1310	0.936074185	0.2312839568
1311	0.936074185	0.2312831066
1312	0.936074185	0.231281763
1313	0.936074185	0.2312806376
1314	0.936074185	0.2312801106
1315	0.936074185	0.2312793571
1316	0.936074185	0.231279043
1317	0.936074185	0.2312785527
1318	0.936074185	0.2312778634
1319	0.936074185	0.2312774273
1320	0.936074185	0.2312770164
1321	0.936074185	0.231276546
1322	0.936074185	0.2312759355
1323	0.936074185	0.2312747314
1324	0.936074185	0.2312742206
1325	0.936074185	0.2312736454
1326	0.936074185	0.2312731876
1327	0.936074185	0.2312713986
1328	0.936074185	0.2312711025
1329	0.936074185	0.2312706552
1330	0.936074185	0.2312701661
1331	0.936074185	0.2312694069
1332	0.936074185	0.2312691701
1333	0.936074185	0.2312682552
1334	0.936074185	0.2312677978
1335	0.936074185	0.2312669906
1336	0.936074185	0.2312661175
1337	0.936074185	0.2312656734
1338	0.936074185	0.2312654474
1339	0.936074185	0.2312648946
1340	0.936074185	0.2312645836
1341	0.936074185	0.2312637451
1342	0.936074185	0.2312634601
1343	0.936074185	0.2312627863
1344	0.936074185	0.2312627851
1345	0.936074185	0.2312618065
1346	0.936074185	0.2312615461
1347	0.936074185	0.2312610366
1348	0.936074185	0.2312600895
1349	0.936074185	0.2312596745
1350	0.936074185	0.2312590539
1351	0.936074185	0.2312588603
1352	0.936074185	0.2312584815
1353	0.936074185	0.2312584147
1354	0.936074185	0.2312576854
1355	0.936074185	0.2312574226
1356	0.936074185	0.2312567008
1357	0.936074185	0.2312561374
1358	0.936074185	0.2312555086
1359	0.936074185	0.2312549052
1360	0.936074185	0.2312544638
1361	0.936074185	0.2312536392
1362	0.936074185	0.231253008
1363	0.936074185	0.2312527185
1364	0.936074185	0.231252287
1365	0.936074185	0.2312517709
1366	0.936074185	0.2312515692
1367	0.936074185	0.2312510339
1368	0.936074185	0.2312510015
1369	0.936074185	0.2312505474
1370	0.936074185	0.2312502691
1371	0.936074185	0.2312498854
1372	0.936074185	0.2312491895
1373	0.936074185	0.2312487372
1374	0.936074185	0.2312486803
1375	0.936074185	0.2312483578
1376	0.936074185	0.231247955
1377	0.936074185	0.2312476077
1378	0.936074185	0.2312469918
1379	0.936074185	0.2312465175
1380	0.936074185	0.2312463236
1381	0.936074185	0.2312457372
1382	0.936074185	0.2312452886
1383	0.936074185	0.2312443921
1384	0.936074185	0.2312438185
1385	0.936074185	0.2312437436
1386	0.936074185	0.2312437017
1387	0.936074185	0.2312433041
1388	0.936074185	0.2312430513
1389	0.936074185	0.2312424669
1390	0.936074185	0.2312418257
1391	0.936074185	0.2312417133
1392	0.936074185	0.2312416219
1393	0.936074185	0.2312416064
1394	0.936074185	0.2312409467
1395	0.936074185	0.2312405408
1396	0.936074185	0.2312403082
1397	0.936074185	0.2312397359
1398	0.936074185	0.2312392796
1399	0.936074185	0.231239071
1400	0.936074185	0.231238455
1401	0.936074185	0.2312381892
1402	0.936074185	0.2312378683
1403	0.936074185	0.2312374291
1404	0.936074185	0.2312368886
1405	0.936074185	0.231236434
1406	0.936074185	0.2312358492
1407	0.936074185	0.2312350073
1408	0.936074185	0.2312345451
1409	0.936074185	0.2312336182
1410	0.936074185	0.2312331603
1411	0.936074185	0.2312324566
1412	0.936074185	0.2312319113
1413	0.936074185	0.2312314573
1414	0.936074185	0.2312310947
1415	0.936074185	0.2312304019
1416	0.936074185	0.2312302299
1417	0.936074185	0.2312299692
1418	0.936074185	0.2312293575
1419	0.936074185	0.2312286451
1420	0.936074185	0.2312278238
1421	0.936074185	0.2312272777
1422	0.936074185	0.2312267758
1423	0.936074185	0.2312264372
1424	0.936074185	0.2312258323
1425	0.936074185	0.231225333
1426	0.936074185	0.2312252829
1427	0.936074185	0.2312247003
1428	0.936074185	0.2312244409
1429	0.936074185	0.2312239121
1430	0.936074185	0.2312232586
1431	0.936074185	0.2312224712
1432	0.936074185	0.2312222167
1433	0.936074185	0.2312218717
1434	0.936074185	0.2312217464
1435	0.936074185	0.2312214424
1436	0.936074185	0.2312212708
1437	0.936074185	0.231220643
1438	0.936074185	0.2312199441
1439	0.936074185	0.2312196254
1440	0.936074185	0.2312193932
1441	0.936074185	0.2312187465
1442	0.936074185	0.231216665
1443	0.936074185	0.2312163659
1444	0.936074185	0.2312156278
1445	0.936074185	0.2312155462
1446	0.936074185	0.2312149303
1447	0.936074185	0.2312147006
1448	0.936074185	0.2312146634
1449	0.936074185	0.2312143155
1450	0.936074185	0.231214235
1451	0.936074185	0.231213777
1452	0.936074185	0.2312134502
1453	0.936074185	0.231213157
1454	0.936074185	0.2312130419
1455	0.936074185	0.2312125387
1456	0.936074185	0.231212207
1457	0.936074185	0.2312111677
1458	0.936074185	0.23121095
1459	0.936074185	0.2312099981
1460	0.936074185	0.2312093525
1461	0.936074185	0.2312089613
1462	0.936074185	0.2312089065
1463	0.936074185	0.2312087973
1464	0.936074185	0.2312080473
1465	0.936074185	0.2312076375
1466	0.936074185	0.2312076098
1467	0.936074185	0.2312070018
1468	0.936074185	0.2312069195
1469	0.936074185	0.2312065394
1470	0.936074185	0.2312062001
1471	0.936074185	0.2312056919
1472	0.936074185	0.231205474
1473	0.936074185	0.2312051361
1474	0.936074185	0.2312046812
1475	0.936074185	0.2312043372
1476	0.936074185	0.2312035465
1477	0.936074185	0.231203288
1478	0.936074185	0.2312028101
1479	0.936074185	0.2312015913
1480	0.936074185	0.2312011676
1481	0.936074185	0.2312002517
1482	0.936074185	0.2312001795
1483	0.936074185	0.23119993
1484	0.936074185	0.2311994091
1485	0.936074185	0.2311984206
1486	0.936074185	0.2311981305
1487	0.936074185	0.2311979057
1488	0.936074185	0.2311972221
1489	0.936074185	0.2311966761
1490	0.936074185	0.2311965975
1491	0.936074185	0.2311959744
1492	0.936074185	0.2311956865
1493	0.936074185	0.2311955864
1494	0.936074185	0.2311950026
1495	0.936074185	0.2311945459
1496	0.936074185	0.2311943071
1497	0.936074185	0.2311932089
1498	0.936074185	0.2311929104
1499	0.936074185	0.2311927748
1500	0.936074185	0.2311921834
1501	0.936074185	0.2311915167
1502	0.936074185	0.231190911
1503	0.936074185	0.2311902806
1504	0.936074185	0.2311902589
1505	0.936074185	0.2311900879
1506	0.936074185	0.2311896541
1507	0.936074185	0.2311888592
1508	0.936074185	0.2311887436
1509	0.936074185	0.2311886553
1510	0.936074185	0.2311882971
1511	0.936074185	0.2311880723
1512	0.936074185	0.2311880178
1513	0.936074185	0.231187569
1514	0.936074185	0.2311872727
1515	0.936074185	0.2311870714
1516	0.936074185	0.2311863576
1517	0.936074185	0.231186036
1518	0.936074185	0.2311855662
1519	0.936074185	0.2311853603
1520	0.936074185	0.2311846745
1521	0.936074185	0.231184532
1522	0.936074185	0.2311838972
1523	0.936074185	0.2311835931
1524	0.936074185	0.2311835541
1525	0.936074185	0.2311833919
1526	0.936074185	0.2311832146
1527	0.936074185	0.2311830484
1528	0.936074185	0.2311829794
1529	0.936074185	0.2311828067
1530	0.936074185	0.2311825041
1531	0.936074185	0.231181565
1532	0.936074185	0.2311815454
1533	0.936074185	0.2311815028
1534	0.936074185	0.2311811618
1535	0.936074185	0.2311808557
1536	0.936074185	0.2311803604
1537	0.936074185	0.2311797074
1538	0.936074185	0.2311792675
1539	0.936074185	0.2311787085
1540	0.936074185	0.2311784658
1541	0.936074185	0.2311782373
1542	0.936074185	0.2311779376
1543	0.936074185	0.2311777372
1544	0.936074185	0.2311774844
1545	0.936074185	0.2311773932
1546	0.936074185	0.2311762935
1547	0.936074185	0.2311756866
1548	0.936074185	0.2311756671
1549	0.936074185	0.2311755401
1550	0.936074185	0.2311747515
1551	0.936074185	0.2311744506
1552	0.936074185	0.2311739731
1553	0.936074185	0.231172882
1554	0.936074185	0.2311726864
1555	0.936074185	0.2311725088
1556	0.936074185	0.2311719445
1557	0.936074185	0.2311715537
1558	0.936074185	0.2311713099
1559	0.936074185	0.2311711478
1560	0.936074185	0.2311708723
1561	0.936074185	0.231170752
1562	0.936074185	0.2311704471
1563	0.936074185	0.2311702795
1564	0.936074185	0.2311699087
1565	0.936074185	0.2311699079
1566	0.936074185	0.231169504
1567	0.936074185	0.2311689803
1568	0.936074185	0.2311688126
1569	0.936074185	0.2311682956
1570	0.936074185	0.2311681149
1571	0.936074185	0.2311675192
1572	0.936074185	0.2311669165
1573	0.936074185	0.2311663034
1574	0.936074185	0.23116567
1575	0.936074185	0.2311655178
1576	0.936074185	0.2311651326
1577	0.936074185	0.2311643154
1578	0.936074185	0.231164193
1579	0.936074185	0.2311639602
1580	0.936074185	0.2311632152
1581	0.936074185	0.2311626289
1582	0.936074185	0.2311624226
1583	0.936074185	0.231161982
1584	0.936074185	0.2311618089
1585	0.936074185	0.2311615777
1586	0.936074185	0.2311613581
1587	0.936074185	0.2311610665
1588	0.936074185	0.2311604377
1589	0.936074185	0.2311601811
1590	0.936074185	0.2311596878
1591	0.936074185	0.2311593043
1592	0.936074185	0.2311587835
1593	0.936074185	0.2311583452
1594	0.936074185	0.2311576309
1595	0.936074185	0.2311572024
1596	0.936074185	0.2311571819
1597	0.936074185	0.2311570755
1598	0.936074185	0.231156657
1599	0.936074185	0.2311559729
1600	0.936074185	0.2311548562
1601	0.936074185	0.2311545799
1602	0.936074185	0.2311545357
1603	0.936074185	0.2311538927
1604	0.936074185	0.2311535217
1605	0.936074185	0.2311534207
1606	0.936074185	0.2311532652
1607	0.936074185	0.2311527398
1608	0.936074185	0.2311526814
1609	0.936074185	0.2311524458
1610	0.936074185	0.2311519091
1611	0.936074185	0.2311515962
1612	0.936074185	0.2311512285
1613	0.936074185	0.2311509301
1614	0.936074185	0.2311505098
1615	0.936074185	0.2311493188
1616	0.936074185	0.2311490661
1617	0.936074185	0.2311490562
1618	0.936074185	0.2311484755
1619	0.936074185	0.2311482696
1620	0.936074185	0.2311481928
1621	0.936074185	0.2311479146
1622	0.936074185	0.2311478491
1623	0.936074185	0.2311473797
1624	0.936074185	0.2311470162
1625	0.936074185	0.2311469957
1626	0.936074185	0.2311466498
1627	0.936074185	0.231146133
1628	0.936074185	0.2311458282
1629	0.936074185	0.2311458024
1630	0.936074185	0.2311453413
1631	0.936074185	0.2311448307
1632	0.936074185	0.2311445786
1633	0.936074185	0.2311443421
1634	0.936074185	0.2311440684
1635	0.936074185	0.2311438476
1636	0.936074185	0.2311434424
1637	0.936074185	0.2311434396
1638	0.936074185	0.2311431565
1639	0.936074185	0.2311429953
1640	0.936074185	0.2311428694
1641	0.936074185	0.2311424649
1642	0.936074185	0.2311422984
1643	0.936074185	0.2311419698
1644	0.936074185	0.2311416268
1645	0.936074185	0.2311412432
1646	0.936074185	0.2311404735
1647	0.936074185	0.2311402244
1648	0.936074185	0.2311397136
1649	0.936074185	0.2311395135
1650	0.936074185	0.2311393072
1651	0.936074185	0.2311391826
1652	0.936074185	0.2311390911
1653	0.936074185	0.2311388771
1654	0.936074185	0.2311387053
1655	0.936074185	0.2311385957
1656	0.936074185	0.2311373249
1657	0.936074185	0.2311371218
1658	0.936074185	0.231136823
1659	0.936074185	0.2311364518
1660	0.936074185	0.231136184
1661	0.936074185	0.2311361509
1662	0.936074185	0.2311356605
1663	0.936074185	0.2311355166
1664	0.936074185	0.2311353914
1665	0.936074185	0.2311352263
1666	0.936074185	0.2311346209
1667	0.936074185	0.2311343099
1668	0.936074185	0.2311341912
1669	0.936074185	0.2311339118
1670	0.936074185	0.2311334223
1671	0.936074185	0.2311330044
1672	0.936074185	0.2311326678
1673	0.936074185	0.2311321249
1674	0.936074185	0.2311321099
1675	0.936074185	0.2311315291
1676	0.936074185	0.2311315008
1677	0.936074185	0.2311313769
1678	0.936074185	0.2311311848
1679	0.936074185	0.2311303097
1680	0.936074185	0.2311299945
1681	0.936074185	0.2311298048
1682	0.936074185	0.2311296982
1683	0.936074185	0.2311293378
1684	0.936074185	0.231128837
1685	0.936074185	0.2311285947
1686	0.936074185	0.2311281627
1687	0.936074185	0.23112745
1688	0.936074185	0.2311273183
1689	0.936074185	0.2311272306
1690	0.936074185	0.2311269216
1691	0.936074185	0.2311263739
1692	0.936074185	0.2311260666
1693	0.936074185	0.2311258654
1694	0.936074185	0.2311256532
1695	0.936074185	0.2311255616
1696	0.936074185	0.2311253616
1697	0.936074185	0.2311248783
1698	0.936074185	0.2311247001
1699	0.936074185	0.2311244798
1700	0.936074185	0.2311241422
1701	0.936074185	0.2311239142
1702	0.936074185	0.231123511
1703	0.936074185	0.2311232977
1704	0.936074185	0.231123149
1705	0.936074185	0.2311227908
1706	0.936074185	0.2311224287
1707	0.936074185	0.231122012
1708	0.936074185	0.2311217402
1709	0.936074185	0.2311216495
1710	0.936074185	0.2311213186
1711	0.936074185	0.231121114
1712	0.936074185	0.231120525
1713	0.936074185	0.2311202865
1714	0.936074185	0.2311200405
1715	0.936074185	0.231119874
1716	0.936074185	0.2311198238
1717	0.936074185	0.231119119
1718	0.936074185	0.2311188537
1719	0.936074185	0.2311188537
1720	0.936074185	0.23111854
1721	0.936074185	0.2311180737
1722	0.936074185	0.2311177581
1723	0.936074185	0.2311176073
1724	0.936074185	0.2311175223
1725	0.936074185	0.2311174597
1726	0.936074185	0.2311171304
1727	0.936074185	0.2311167578
1728	0.936074185	0.2311164482
1729	0.936074185	0.2311160523
1730	0.936074185	0.231115827
1731	0.936074185	0.2311155223
1732	0.936074185	0.2311151847
1733	0.936074185	0.2311148641
1734	0.936074185	0.2311143582
1735	0.936074185	0.2311141474
1736	0.936074185	0.2311137891
1737	0.936074185	0.2311131172
1738	0.936074185	0.231112724
1739	0.936074185	0.2311124143
1740	0.936074185	0.2311119435
1741	0.936074185	0.231111418
1742	0.936074185	0.231111337
1743	0.936074185	0.2311112494
1744	0.936074185	0.2311107789
1745	0.936074185	0.231110215
1746	0.936074185	0.2311094521
1747	0.936074185	0.2311094366
1748	0.936074185	0.2311092624
1749	0.936074185	0.2311086584
1750	0.936074185	0.2311084579
1751	0.936074185	0.2311084137
1752	0.936074185	0.2311075862
1753	0.936074185	0.2311070612
1754	0.936074185	0.2311069884
1755	0.936074185	0.2311069476
1756	0.936074185	0.2311063301
1757	0.936074185	0.2311059785
1758	0.936074185	0.2311058249
1759	0.936074185	0.2311056705
1760	0.936074185	0.2311055229
1761	0.936074185	0.2311052725
1762	0.936074185	0.2311050936
1763	0.936074185	0.2311047696
1764	0.936074185	0.2311045835
1765	0.936074185	0.2311044078
1766	0.936074185	0.2311041089
1767	0.936074185	0.2311040045
1768	0.936074185	0.2311037769
1769	0.936074185	0.2311033521
1770	0.936074185	0.2311031281
1771	0.936074185	0.2311029758
1772	0.936074185	0.2311023046
1773	0.936074185	0.2311021302
1774	0.936074185	0.2311020219
1775	0.936074185	0.2311016526
1776	0.936074185	0.2311012661
1777	0.936074185	0.231100865
1778	0.936074185	0.2311005567
1779	0.936074185	0.2311005216
1780	0.936074185	0.2311000024
1781	0.936074185	0.2310999184
1782	0.936074185	0.2310996353
1783	0.936074185	0.2310995537
1784	0.936074185	0.2310989061
1785	0.936074185	0.2310986985
1786	0.936074185	0.2310984071
1787	0.936074185	0.2310979251
1788	0.936074185	0.2310976126
1789	0.936074185	0.2310974179
1790	0.936074185	0.2310971476
1791	0.936074185	0.2310969066
1792	0.936074185	0.2310968383
